SK_ID_CURR,TARGET
100982,0.11676686661400355
100983,0.08592329539075304
100984,0.06692867563306551
100987,0.1135619715265224
100997,0.08914529153727947
100998,0.129622916018768
101002,0.0998221401677928
101005,0.13161980035402238
101008,0.11989408893006281
101020,0.09522985058584704
101021,0.09191626000607654
101024,0.09314095329951846
101025,0.12470999945427388
101026,0.09877985771008178
101031,0.08750714407754759
101041,0.05796981172862798
101051,0.06453804305862794
101055,0.08824173812769856
101056,0.1287650568870646
101057,0.09988341598573881
101064,0.07434789848543116
101079,0.08172186278893508
101087,0.08852305270976983
101090,0.06517425760411365
101092,0.0891248234719974
101097,0.09835570923514425
101099,0.057683745656608686
101107,0.0900531146445336
101118,0.09171967739144911
101125,0.0981439961906594
101126,0.08143004112984144
101128,0.09681201219159498
101136,0.12718781825241157
101140,0.10581263700696765
101149,0.07463954979712988
101160,0.0820202828551363
101169,0.11795147189113879
101181,0.07492902088761991
101186,0.05798743966077125
101190,0.1000147963209075
101193,0.11465190105741538
101194,0.08860727585148309
101198,0.09595785109601236
101200,0.07715108158583409
101204,0.10027543591990684
101211,0.08250147456280543
101213,0.08207944146452413
101223,0.0701358331789414
101225,0.0911200149389295
101237,0.0761596907345065
101243,0.08082778742189006
101244,0.10573313884823146
101258,0.07085122507888346
101259,0.1520039679747441
101268,0.10375529459000864
101269,0.06755447386109241
101271,0.11353282387954007
101279,0.07247983358605048
101281,0.09004874711469765
101287,0.07342802532664627
101292,0.0950408099570086
101294,0.07782822169197494
101296,0.06730979201733168
101297,0.08132191467189759
101299,0.06071373039204964
101301,0.07793637501342603
101305,0.07790215540528152
101308,0.06719554954464574
101318,0.05649644847020035
101327,0.11010467723123844
101329,0.102434754098601
101332,0.06503869308412252
101337,0.09370942258987429
101343,0.06388921267144007
101345,0.08152843613827755
101346,0.09177401156336468
101353,0.053335954544164905
101354,0.108653265378776
101355,0.09656129144014915
101356,0.05821906659026953
101362,0.10838811093971015
101363,0.12282215857472198
101365,0.08218998903690611
101366,0.09725676393225796
101367,0.11783171523487365
101368,0.05546534138860956
101374,0.12089587336231877
101380,0.0612564665389482
101383,0.06760525150872027
101398,0.05372125052779902
101399,0.13483176560862023
101401,0.09581385112724003
101412,0.09980419336140589
101426,0.1079299339621034
101427,0.1378910090169788
101428,0.09980267842711048
101429,0.09700276046513437
101434,0.06969777132420676
101440,0.08980059064878623
101448,0.09590376700980513
101449,0.08155184647048297
101465,0.07390936910697121
101467,0.06626970294775644
101472,0.1429854965040768
101478,0.08257328177854024
101497,0.08691893795745545
101504,0.0659054982823736
101547,0.08415792657006577
101548,0.09936857993156677
101555,0.07822256486371157
101570,0.09256489912491744
101572,0.07120510934468274
101578,0.07840137449148679
101580,0.10654996939596768
101588,0.09861438807809589
101602,0.07638233704471734
101610,0.10015546518098327
101614,0.11785760064637034
101616,0.09584868335709396
101643,0.09189431646197153
101644,0.09980287710479818
101649,0.08741590770120883
101650,0.10072611581224583
101665,0.06274739488274976
101667,0.12686581397435956
101669,0.05876733725339065
101674,0.13301735178178337
101675,0.08706463139763851
101678,0.10700072945414359
101682,0.07763214026892083
101686,0.09714249107499838
101697,0.12716859821472806
101700,0.09134642241066811
101711,0.06961165195287047
101714,0.05096175636622138
101715,0.10487706570748093
101728,0.09631302318107024
101732,0.07181798332456914
101757,0.0929955129037613
101758,0.09904173914016219
101759,0.1023059003463755
101762,0.0511593030257409
101764,0.07346662556218887
101780,0.11388128345556131
101784,0.08978941047373937
101789,0.07311075742365046
101816,0.08421293950411053
101819,0.0596961323160061
101827,0.043681072832786515
101863,0.08501296476098213
101867,0.10185875635790101
101870,0.07296860620045223
101873,0.10398798310203194
101878,0.09528032108665643
101879,0.05691209692271456
101880,0.07135514011641753
101887,0.10741878437350243
101897,0.06357652932125131
101901,0.06242398535328446
101903,0.14490320925196135
101920,0.07208347898496416
101921,0.08191882497780104
101922,0.08203660923666523
101961,0.15105831494685637
101962,0.07705363085671173
101971,0.07270485944945324
101976,0.12245830185164
102002,0.09856450677627838
102005,0.06714096519547624
102007,0.14057267248787503
102017,0.07215231015028094
102019,0.1210482558748373
102029,0.06051662291299276
102051,0.08927574520049378
102052,0.06619680282257
102054,0.07896095869344218
102062,0.11403253387792213
102067,0.10085953133325865
102068,0.09343454071132272
102070,0.07097215823206787
102090,0.0771181528329017
102092,0.1371942969095318
102099,0.12539997317807944
102100,0.05249182009823565
102112,0.099236479315311
102113,0.09644462994181614
102122,0.10404586247293297
102123,0.07746768833948842
102125,0.06777888815317454
102126,0.10459934676540379
102146,0.0924403159385382
102147,0.10437844536617873
102151,0.08338019542045509
102158,0.09306089285251833
102159,0.07670901714133242
102162,0.06902705172474645
102165,0.07852864703912514
102166,0.10133082016245651
102174,0.06682215134888098
102193,0.13856629586891472
102198,0.08719446204248907
102205,0.10532672535848403
102206,0.09746615044614362
102218,0.09058341924200532
102221,0.0952851389214591
102230,0.0876611983457676
102238,0.08484640544543617
102248,0.0661547637363947
102252,0.1007459398036298
102259,0.06442406998649257
102262,0.09942689273242183
102273,0.07170669317418696
102286,0.09143284816535516
102293,0.08256436585973792
102294,0.05843029851054999
102296,0.0712563133461876
102298,0.10394889149523985
102303,0.07717846857230784
102309,0.09462049882788759
102315,0.06635728528717486
102340,0.0759911659729804
102342,0.06812234116600706
102344,0.087057006873545
102346,0.10827905336199742
102347,0.06627744711086112
102374,0.11112634277123247
102380,0.10249132908801195
102387,0.08098373556766042
102393,0.07396753137345717
102403,0.08248706742976501
102413,0.08861331159470645
102414,0.06657886903898508
102415,0.07985245285131073
102416,0.08076230443429429
102439,0.09076547768716806
102441,0.08285426397885182
102443,0.07571446800023693
102444,0.10176091330855415
102445,0.1410341322796062
102448,0.0706331371723622
102449,0.09286254259109673
102450,0.13104342769871977
102456,0.07252915674467664
102458,0.09492663757599375
102459,0.07685408580181483
102465,0.05289844564173418
102470,0.12793441456858765
102471,0.06155326114496275
102475,0.11595252684502799
102476,0.11001107690135338
102506,0.06788088940895792
102509,0.07175278339770841
102519,0.08257590253584379
102522,0.07189461435505565
102545,0.07151515480704276
102549,0.119567038065747
102562,0.06747617108261635
102563,0.079552763451255
102568,0.10353562586942203
102582,0.1093603640766487
102592,0.055254351105701434
102597,0.07968045567973572
102605,0.09964121271235027
102614,0.09115285092914689
102617,0.09283329537387774
102634,0.06403593983709387
102652,0.06257665683859384
102655,0.044759020029986135
102671,0.05885724482658452
102694,0.07931758054684677
102701,0.09705389898701974
102703,0.049531358040844756
102704,0.06842657896284926
102713,0.04052498845070971
102720,0.0921478484861731
102731,0.0713151053686659
102733,0.0733427927208654
102749,0.10950306012966045
102755,0.06987532197714984
102763,0.07681996361765406
102770,0.10380644411198188
102772,0.0923596163647185
102799,0.09270867982735372
102838,0.08447235134830051
102854,0.07916018841954119
102862,0.12170119859983056
102863,0.0926915075635007
102867,0.07051756438754218
102868,0.06783778139103468
102878,0.09009806565980295
102887,0.08560886419425112
102898,0.10988505675599242
102904,0.0810448992994558
102912,0.1263839865896483
102919,0.06408530171479533
102927,0.0718732416516384
102932,0.09558643869316709
102933,0.13440431116811105
102935,0.057660596472747384
102958,0.09904674966200464
102969,0.09319414197462404
102971,0.07669284362166395
102975,0.06771709821336795
102979,0.10046239153166454
102982,0.05916035138666146
102987,0.12088320545992283
102989,0.08185020215293619
102995,0.08850703513029114
102996,0.08711805419749072
103000,0.05705561172933083
103001,0.10435601615979025
103004,0.08081190999667455
103010,0.08268569670811815
103025,0.10402294280624114
103029,0.09753674685277569
103046,0.09155488348413997
103056,0.0793898549112779
103062,0.08037917151568832
103078,0.10171942650615846
103083,0.0598593825910554
103092,0.09031456306532462
103096,0.08005716872333288
103097,0.11625677234099435
103102,0.12395496098560677
103112,0.08662628328256879
103132,0.05845451586770346
103144,0.08207468991276193
103145,0.07832431830589362
103146,0.06551768845903673
103147,0.10667512193412858
103158,0.07769372257785091
103171,0.10764715988306264
103173,0.060604609298241637
103184,0.09151635069541245
103195,0.09686338655033312
103196,0.05984608873018707
103206,0.0731887607070166
103230,0.08785551494653085
103231,0.10379629537142968
103232,0.09302527223607242
103239,0.13018479693991067
103240,0.08373645948667521
103243,0.06901514490727165
103252,0.09680253126998463
103258,0.07554816884204407
103259,0.09849447959466709
103279,0.07018920225544151
103280,0.05304465295001206
103286,0.08466565743424195
103287,0.12402265566238004
103290,0.08837489749317733
103298,0.0922154150543113
103315,0.05016288396932425
103319,0.07828532264984892
103334,0.11218746822264503
103336,0.11234165054405079
103345,0.08808952848321036
103368,0.07743138686292202
103371,0.10468712087317553
103377,0.06948728989210705
103398,0.06282470427214344
103404,0.060929394358225045
103408,0.1052990583612075
103410,0.07535612934534872
103418,0.07602462566646151
103420,0.11120706530171832
103432,0.1034467443520265
103433,0.07300114065072477
103436,0.06611613492154626
103440,0.08356217200208599
103453,0.07823824890630468
103459,0.10236846469422797
103460,0.08282684968794915
103461,0.06342559517312187
103462,0.09224033575092792
103473,0.09329068852641526
103474,0.05128420111243503
103475,0.11121414490736714
103478,0.10999213196678968
103480,0.09882173467790038
103484,0.06218599887631595
103494,0.0887952162972272
103513,0.102821827644149
103515,0.08388321918492715
103516,0.15153765046076909
103525,0.109695934813407
103541,0.11297230035112242
103544,0.07316859555931528
103562,0.11632327475853264
103570,0.15590036092759357
103572,0.12523575337441262
103574,0.06925997588109298
103575,0.09320052909408512
103591,0.10895861730109362
103594,0.07334981390236675
103609,0.06450472139636285
103613,0.06792913602561051
103614,0.08345095931824036
103615,0.06332879310427304
103624,0.10795585223108844
103625,0.1300614034333981
103628,0.133119709113371
103629,0.0667409597272183
103647,0.07969267392296904
103648,0.09601693339659344
103651,0.07398243160922917
103658,0.06009952009672069
103668,0.07536009453464856
103669,0.07343727308547303
103676,0.08255037229793981
103682,0.0779479557279338
103683,0.06043824831873763
103689,0.0677891549721091
103725,0.04758058638707364
103733,0.09629381652174267
103744,0.05011166287945178
103762,0.10228011787554639
103771,0.12749208405102358
103773,0.06361870622896112
103783,0.10346540725904309
103784,0.10214022289344628
103808,0.06737513853904092
103812,0.07010518426040116
103813,0.0870890498597951
103814,0.08565155080561807
103818,0.13391433748273637
103824,0.08131653445412124
103828,0.05529814049231671
103830,0.08669585632464391
103840,0.06418488406095108
103842,0.10754962161858338
103847,0.1188916629425675
103848,0.09511216309658913
103851,0.058968338515786374
103854,0.11155705986688512
103857,0.17917764130015834
103861,0.05982424400542806
103862,0.0859443790667059
103865,0.09982536849866629
103870,0.05283679675652401
103876,0.09585160016847141
103891,0.14119756980410358
103908,0.0660269123555244
103914,0.08706254309824321
103918,0.09660400106067817
103940,0.09714970606547284
103963,0.12643254242321064
103966,0.10144034391041944
103971,0.11918849868053201
103980,0.10715272541851521
103984,0.08054407087036926
103985,0.08423054768575058
103998,0.12801968544524914
104019,0.07776497085729185
104026,0.08885258521457672
104035,0.12175440803940321
104044,0.07558084272105181
104045,0.0816209000038063
104047,0.1128835675962532
104051,0.06622993011431405
104058,0.07971797223565134
104063,0.0682394229235627
104066,0.09028782107944255
104087,0.0519364102165395
104089,0.076340063760196
104095,0.08393357356078666
104098,0.11477621874972231
104104,0.05505714661633926
104110,0.08591879372868222
104120,0.08533891428972544
104122,0.05663173725440144
104131,0.08702856816757891
104132,0.09363407887896254
104135,0.059109548640406406
104136,0.08581588098925028
104149,0.07323490447032012
104150,0.08379579930243923
104156,0.09244783460348885
104165,0.09096416965218689
104175,0.07561461611397131
104179,0.10701920614263662
104184,0.09700926364704243
104206,0.06574002121819066
104216,0.1070952173199327
104230,0.1471575797636233
104257,0.05741804083802455
104272,0.0513753265717172
104273,0.09056677621572828
104278,0.05173101907133064
104294,0.10004988232592703
104295,0.07208958233673109
104297,0.06439022083361311
104298,0.09260115046022528
104308,0.09986901883315254
104318,0.07961706156464261
104319,0.06352854767210138
104320,0.10628840353035748
104327,0.09900231508593353
104334,0.08476103527002882
104344,0.10860230361731968
104350,0.0684011787323451
104351,0.09506104208131091
104354,0.10406437428879621
104369,0.13396957517472508
104376,0.08685577603619316
104381,0.08683401357534372
104384,0.09669569413018486
104391,0.056708732884905716
104394,0.09244398568852356
104398,0.11686526924790284
104402,0.0730405673266634
104408,0.09044250150915091
104409,0.05349533155162853
104410,0.12505674831553243
104412,0.0812034463840262
104417,0.11414650488010199
104424,0.09037906077376462
104426,0.06638194742813153
104435,0.08510321696358533
104445,0.07037106491559249
104458,0.06088806564856834
104460,0.08710304568078184
104466,0.07407326738892385
104472,0.10250239696457496
104473,0.11458572206857022
104479,0.05421875847393012
104480,0.07857244719558325
104482,0.11908873804994742
104499,0.055909987828873936
104501,0.052884368516284135
104502,0.06809452639133216
104506,0.08593642821271535
104510,0.060229345598817756
104512,0.05721931416710534
104520,0.1326923989617297
104528,0.10179577057318305
104529,0.09465930274555898
104541,0.10188001575268608
104578,0.06064386111545654
104584,0.08144340906076514
104588,0.10265312137502014
104602,0.07599942144467033
104610,0.061311588814934884
104611,0.08728624481039096
104618,0.1137347900186483
104620,0.07784021945335613
104622,0.054408714441872674
104624,0.07285148964578317
104625,0.09424553382999935
104634,0.12275952281668845
104639,0.09895275636139089
104646,0.07721948070358858
104647,0.06378682967115701
104652,0.05322653745833355
104670,0.08844271209724708
104677,0.07470228441429899
104685,0.12026743043322607
104691,0.09460498200598288
104696,0.0797949597036395
104699,0.063228479355989
104712,0.11222554045820889
104714,0.07956914292348292
104717,0.0822613649094632
104718,0.07669057318979616
104740,0.06486337821322859
104741,0.0968911001452626
104743,0.04525455391806091
104744,0.09380750343007772
104747,0.10127705192669449
104767,0.08785769797182603
104772,0.1982546451046536
104776,0.1293113152534521
104779,0.06548129858608014
104814,0.08469887211764557
104815,0.07615435771885533
104830,0.09332119466969249
104831,0.11718430608961716
104833,0.11027166196845009
104839,0.07353943425739112
104840,0.08828897858017243
104860,0.08331063778251381
104861,0.06251366143998478
104866,0.08441274089658991
104870,0.07471605305018127
104877,0.09570851980272128
104878,0.05926574450669246
104879,0.07718765082979391
104880,0.09029987205408607
104899,0.0827078858087696
104906,0.05841911668181158
104907,0.11105931681965966
104913,0.09497358180349799
104916,0.1132668894246039
104921,0.09316293049167472
104930,0.07642515944048077
104931,0.09251932726335266
104936,0.09823286771185735
104937,0.07677834231897893
104942,0.07798780469028833
104943,0.07796794819485167
104969,0.10677409416137346
104972,0.1430512922207357
104988,0.09040803666134795
105013,0.10700686220861946
105015,0.09202443245484215
105019,0.070924752537444
105027,0.09891075267245965
105030,0.10126900841426842
105035,0.1568343197104515
105041,0.06587965192410548
105051,0.13559807087515766
105056,0.07618254439946769
105067,0.16508992067269504
105071,0.09514710483101887
105072,0.06277206511617561
105074,0.13075010734392284
105091,0.10994312709285471
105101,0.07184966462872562
105103,0.08513928244103929
105134,0.0941286038040622
105139,0.08665592352076107
105142,0.13470744219744848
105146,0.08250769829215175
105163,0.08045291421695455
105168,0.10852088571602922
105172,0.05664054785133348
105176,0.12322776659017043
105195,0.0863849313365277
105196,0.12572812273496992
105197,0.061743754582151616
105203,0.08741103456592123
105223,0.08353983827663329
105227,0.09241551756339589
105228,0.05974802816748829
105230,0.11973037858019968
105231,0.13568578485333108
105239,0.07878662900725858
105242,0.11369986567324616
105244,0.08838402333409161
105245,0.10667864742420016
105248,0.049012304316571574
105249,0.07701496426630085
105266,0.1242066703444227
105271,0.13013762589751177
105276,0.10493768571637244
105282,0.1024629030602477
105292,0.08483190794502897
105297,0.047030694557266974
105332,0.11851794284399618
105333,0.07476787084202913
105343,0.06217297775985141
105344,0.056295637861608024
105345,0.09754687887405393
105357,0.08527081617426069
105359,0.08434881217136633
105366,0.07149640991332552
105367,0.1010773159428652
105370,0.045470370756927954
105377,0.08526281353334951
105390,0.08980215393292103
105399,0.06474438476713928
105403,0.07707208107188639
105404,0.08005834342053851
105414,0.06707526133393626
105417,0.08236579665481591
105425,0.12024382817597858
105452,0.06615251067824447
105454,0.11145034549790671
105456,0.12105249220228557
105470,0.0936423751290985
105471,0.05450742265721388
105483,0.0819842721485009
105493,0.11044336209472441
105508,0.12096793988348642
105514,0.10182505850665856
105515,0.054265503047878465
105528,0.12479034226128853
105529,0.06884039225064557
105531,0.06581073567522489
105532,0.07179140302378507
105558,0.05528688329504793
105574,0.08767646998884127
105578,0.05703045247253974
105584,0.14073535475122131
105595,0.10113342364502256
105617,0.10525606625959893
105618,0.08100456619285712
105621,0.073525483351239
105625,0.07133836302852774
105629,0.07901462990214754
105630,0.061941098858819495
105634,0.06883645851153744
105635,0.09440977073131161
105641,0.08135761772293879
105647,0.10916547173912874
105648,0.0758261999456101
105655,0.06983465241239867
105657,0.06426232367433435
105672,0.11386349666705015
105678,0.09108065925255213
105682,0.07207064739739744
105691,0.09132447367330283
105692,0.08033071261164051
105706,0.1180582432422442
105712,0.11246813065840212
105720,0.08543035205999987
105734,0.07092596323056331
105735,0.08795555705422647
105736,0.08917644802204973
105737,0.05271920445945842
105738,0.1259113099838231
105740,0.11581725873879643
105744,0.06622079161047183
105747,0.10908827029149101
105749,0.09772209688046914
105754,0.0895934079554543
105758,0.06659902308510579
105760,0.07365215097968247
105767,0.08569503427162445
105784,0.11376107651016001
105791,0.08960852337006234
105802,0.07960132303415791
105807,0.1169382638830447
105809,0.07600200587483134
105816,0.08426861746507382
105817,0.05345983586659837
105824,0.11104741431666248
105832,0.097326946267741
105856,0.08029164404306359
105865,0.07597886003178625
105899,0.0683112676937589
105906,0.047624862752562086
105916,0.08755635926638035
105923,0.09911395129969343
105937,0.09528545973752477
105965,0.06405528425552555
105966,0.08167198107438971
105968,0.06938959140746129
105973,0.07652709453966404
105976,0.09787944563528207
105978,0.061302683648145645
105979,0.06736639480302876
105991,0.09488375656154328
105998,0.07658484397189895
105999,0.08756576841972183
106000,0.09933135396173778
106001,0.0901616934996333
106010,0.08051368751099189
106011,0.09813783957714046
106013,0.10456339705270595
106015,0.08653578987555334
106026,0.06450212889436069
106032,0.06929671215099599
106035,0.08413874528557969
106040,0.07766310094186119
106041,0.11866469702100699
106044,0.05233382556905614
106053,0.0938051937553497
106054,0.06275487540735888
106065,0.11624824110530735
106081,0.06862383136914808
106083,0.09039915018491358
106087,0.09067569260231984
106090,0.08930782618982429
106101,0.049500361486630055
106102,0.1176812614496058
106109,0.07395419923942342
106116,0.06081376003320921
106150,0.06583845237172445
106155,0.17457292905010074
106166,0.0892175319355026
106176,0.07786224946694252
106189,0.06330567026399775
106199,0.11372072403933192
106205,0.09727717532409967
106206,0.08581915684117733
106211,0.08141652924687716
106214,0.05804911802432705
106216,0.07274730981812542
106217,0.09260964763040792
106225,0.07261343792579994
106249,0.06436216466817797
106256,0.08452453843416045
106258,0.0717147455088784
106261,0.08453631623914419
106262,0.10138486046786516
106264,0.04877968592633898
106271,0.08983445078736896
106276,0.0837675616254085
106277,0.08507126510788977
106286,0.10094001885032253
106293,0.060752476627580376
106295,0.0726808344101214
106296,0.09153140856896116
106297,0.11165806483439945
106298,0.0829430861312886
106311,0.06352502281870899
106314,0.1146935643451063
106320,0.10314957716428184
106334,0.093298755371185
106346,0.07261910988584774
106347,0.07154977250676217
106349,0.08229057843730636
106354,0.09675664581046456
106360,0.0628629677970417
106373,0.07459819511546896
106377,0.07141456020903356
106386,0.10057196130601138
106387,0.09910971210593573
106391,0.05336386183366113
106401,0.1153857319532207
106411,0.11809580082664994
106413,0.11314882919068048
106426,0.09371755177111658
106427,0.06507311687161929
106428,0.12096517421414775
106434,0.09621875139395696
106438,0.08476627462937185
106440,0.09660369537044154
106441,0.05782481633870578
106452,0.11213189745616312
106453,0.08031807657909742
106454,0.09676438069283674
106457,0.0848196995448742
106484,0.06929578423097829
106488,0.14307645180318354
106491,0.0858941971722041
106514,0.08116363858130142
106527,0.08309902041908736
106528,0.07081391858527158
106529,0.05834654789135739
106534,0.12047989048595
106550,0.10078210709960932
106577,0.08011272881036369
106585,0.12568505675415645
106590,0.06555116410455043
106607,0.07792023901921623
106610,0.09972238959836166
106611,0.0896220965289326
106612,0.1232105008041256
106624,0.06095794377838923
106631,0.06047687271390569
106647,0.16187457583120213
106660,0.11303131706755168
106674,0.09074944351533035
106687,0.0678515316653104
106712,0.098576704567263
106713,0.0873475457694793
106717,0.06851608291973979
106720,0.08512562926305019
106721,0.08796752992394317
106724,0.07676124223942984
106735,0.09484191660802657
106739,0.0887331125784993
106740,0.0824025781485274
106754,0.06306365158061047
106760,0.1628919589454483
106761,0.09888982447608581
106784,0.11031910234276687
106787,0.08599672365013014
106797,0.06554478980155815
106798,0.07517032948089349
106802,0.12039052727645405
106803,0.09651092222217293
106804,0.14361160484723964
106805,0.07162895634880749
106810,0.11283802298525591
106812,0.09325472638813849
106813,0.06815832191422212
106817,0.06448306524577321
106822,0.11278858770242052
106823,0.08274721723581419
106827,0.058692647448330526
106841,0.07348346727253496
106851,0.09556701306037736
106852,0.09379788945278197
106853,0.1416421740738245
106854,0.15341218382258304
106861,0.10340895946429876
106873,0.1183637426441631
106877,0.06886634045442802
106878,0.08600615270707511
106881,0.10005769634034847
106900,0.08705953669790348
106906,0.06723204122948115
106907,0.07606289263178709
106914,0.08160067332064645
106916,0.09660666191577617
106924,0.07093093456623412
106931,0.06962619230871761
106936,0.11080515434698536
106937,0.08193776271391053
106938,0.06243665512674912
106939,0.09499842428728063
106943,0.0783509225569747
106944,0.07703612177688235
106967,0.09867984191659829
106980,0.07115195477398023
106986,0.060593796809198165
106987,0.08339017228385848
106990,0.06149699474309834
107013,0.047116991625427554
107023,0.08927221993345232
107033,0.06620880346952214
107037,0.09325388313349137
107048,0.09306823664386915
107071,0.10232684325827184
107081,0.050236836743157876
107113,0.07504029657880058
107130,0.059965210029836395
107131,0.08052145201896643
107145,0.08882591465027298
107156,0.07930228191191036
107219,0.07087165750969014
107222,0.13045799780077047
107223,0.17852345143236673
107232,0.11553422525864525
107245,0.08406470541811796
107246,0.04819955168438431
107247,0.06298091978540862
107256,0.0587927611974793
107259,0.08444942191912531
107260,0.04989145778054984
107279,0.13311331849566851
107280,0.07406742538183181
107281,0.08509416558667664
107285,0.08589130730975628
107329,0.09816916562558531
107337,0.08281250720054081
107349,0.07510023574069682
107350,0.09176289412321766
107351,0.058045518700567955
107359,0.14561316697523893
107391,0.08271012648760045
107394,0.10501739863206376
107395,0.06262643102114278
107406,0.11015825538569532
107416,0.10916850892648008
107417,0.08110621240152054
107418,0.08188193848528526
107419,0.06999811185627146
107444,0.08558937583077182
107445,0.09563290093959569
107446,0.08662939359234208
107460,0.09043211755206224
107470,0.09342494812273847
107475,0.0683831012664203
107520,0.09536758597542956
107526,0.0741998306767434
107527,0.05118767761971476
107530,0.06341483955812814
107532,0.14339057562626314
107534,0.10678779990491065
107535,0.09260907018842487
107554,0.10839008158225957
107556,0.08445625022413279
107559,0.09767632878901013
107561,0.05702902835694585
107564,0.06905014253475383
107566,0.09141569624260366
107571,0.0702613428490311
107590,0.09365754455533704
107602,0.08476126691356102
107625,0.11433107559049757
107626,0.12738139805392262
107635,0.08687565928052665
107636,0.06946574659377085
107645,0.0897046275189191
107652,0.0986803832442103
107655,0.055124339589560006
107668,0.06556651510363644
107670,0.07069281218062212
107677,0.04575917854100722
107680,0.10153085653229561
107683,0.08761246207687462
107684,0.06567989922576975
107691,0.08552115041687783
107692,0.11605569584869779
107703,0.10015734868714815
107709,0.05195223895561171
107710,0.081250261766001
107721,0.0918872749647504
107725,0.0972957810691626
107727,0.11330600559591589
107739,0.07850245237390382
107740,0.10290805432527156
107741,0.09347691034549284
107747,0.08108111706474301
107765,0.13339766858953214
107768,0.06271560301219666
107775,0.09388765827482719
107782,0.1155085631360558
107790,0.0674182745108805
107801,0.070697756342643
107807,0.05391930039661919
107811,0.11310818284600553
107817,0.1101420781889624
107826,0.07186947451242505
107838,0.08710926885285374
107839,0.07975449702222599
107843,0.07052955201101901
107847,0.06276165046936157
107849,0.0915530512635357
107850,0.08627705584641882
107867,0.09764598943277161
107871,0.0976514128906964
107908,0.08055544156610933
107913,0.125643698233366
107927,0.09498278487727894
107931,0.05241654089819714
107955,0.060160437927004415
107962,0.07813955750509304
107977,0.07560495572009433
107978,0.07764694146849932
107993,0.06181655123523407
108010,0.08304132977636623
108016,0.09789950081038472
108018,0.1425579378674634
108027,0.12271218668383924
108045,0.08357051359514134
108069,0.11864642836305472
108082,0.10262480039825199
108089,0.08522956680370629
108092,0.07347738466954143
108106,0.06827735156996166
108112,0.07606760667355754
108120,0.11890622309718407
108122,0.17166886548897756
108135,0.12140009545888206
108170,0.07371475273351391
108171,0.08697141872136208
108177,0.062346125581571696
108180,0.10706613270516636
108183,0.08974271135880851
108184,0.05344410422046531
108185,0.08893717780861579
108192,0.09374239204246215
108195,0.10671112573683733
108196,0.11644731896745414
108218,0.06192477469283878
108219,0.12179493595334356
108243,0.10729204098642167
108249,0.056929797364461424
108251,0.05038641020641771
108274,0.07202822388715768
